City,Agency,State,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006_hist,2007_hist,2008_hist,2009_hist,2010_hist,2011_hist,2012_hist,2013_hist,2014_hist,Unnamed: 32,2006_new,2007_new,2008_new,2009_new,2010_new,2011_new,2012_new,2013_new,2014_new,2015,2016,2006_diff,2006_diff_pct,2006,2007_diff,2007_diff_pct,2007,2008_diff,2008_diff_pct,2008,2009_diff,2009_diff_pct,2009,2010_diff,2010_diff_pct,2010,2011_diff,2011_diff_pct,2011,2012_diff,2012_diff_pct,2012,2013_diff,2013_diff_pct,2013,2014_diff,2014_diff_pct,2014
Cheshire,Cheshire Police Dept,CT,47.0,27.0,23.0,27.0,16.0,37.0,15.0,25.0,41.0,27.0,34.0,17.0,27.0,24.0,15.0,40.0,27.0,17.0,31.0,19.0,12.0,15.0,13.0,11.0,8.0,11.0,9.0,7.0,9.0,30.0,,15.0,13.0,11.0,8.0,11.0,9.0,7.0,10.0,29.0,10.0,31.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,7.0,1.0,0.111111111111,,-1.0,-0.0333333333333,
Clinton,Clinton Police Dept,CT,12.0,16.0,10.0,11.0,10.0,15.0,11.0,6.0,6.0,11.0,0.0,8.0,20.0,18.0,7.0,7.0,7.0,9.0,13.0,10.0,16.0,16.0,11.0,9.0,1.0,6.0,2.0,8.0,0.0,8.0,,,11.0,9.0,1.0,6.0,2.0,8.0,0.0,8.0,3.0,18.0,,,,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,8.0
Coventry,Coventry Police Dept,CT,6.0,6.0,9.0,8.0,12.0,13.0,2.0,10.0,6.0,6.0,15.0,6.0,1.0,17.0,11.0,6.0,4.0,7.0,11.0,3.0,8.0,7.0,8.0,7.0,6.0,11.0,6.0,2.0,6.0,8.0,,,8.0,6.0,6.0,11.0,6.0,2.0,6.0,8.0,2.0,7.0,,,,0.0,0.0,8.0,-1.0,-0.142857142857,,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,8.0
Cromwell,Cromwell Police Dept,CT,20.0,32.0,21.0,28.0,39.0,45.0,43.0,47.0,48.0,47.0,26.0,36.0,30.0,50.0,27.0,19.0,27.0,20.0,30.0,11.0,18.0,35.0,17.0,21.0,18.0,16.0,15.0,13.0,4.0,6.0,,,17.0,21.0,18.0,16.0,15.0,13.0,4.0,6.0,32.0,23.0,,,,0.0,0.0,17.0,0.0,0.0,21.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,6.0
Danbury,Danbury Police Dept,CT,249.0,186.0,262.0,273.0,271.0,310.0,303.0,282.0,401.0,416.0,390.0,424.0,288.0,254.0,172.0,185.0,192.0,187.0,157.0,154.0,136.0,153.0,138.0,114.0,98.0,80.0,62.0,74.0,64.0,115.0,,153.0,138.0,114.0,98.0,80.0,62.0,74.0,64.0,115.0,113.0,139.0,0.0,0.0,153.0,0.0,0.0,138.0,0.0,0.0,114.0,0.0,0.0,98.0,0.0,0.0,80.0,0.0,0.0,62.0,0.0,0.0,74.0,0.0,0.0,64.0,0.0,0.0,115.0
Darien,Darien Police Dept,CT,20.0,44.0,40.0,48.0,60.0,52.0,87.0,43.0,44.0,47.0,18.0,42.0,33.0,39.0,20.0,56.0,18.0,13.0,9.0,13.0,7.0,5.0,13.0,6.0,2.0,6.0,9.0,1.0,2.0,7.0,,5.0,13.0,6.0,2.0,6.0,9.0,1.0,2.0,7.0,17.0,16.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0
Derby,Derby Police Dept,CT,30.0,46.0,40.0,40.0,57.0,76.0,47.0,63.0,51.0,53.0,51.0,67.0,55.0,46.0,60.0,56.0,49.0,30.0,23.0,56.0,51.0,31.0,46.0,28.0,23.0,30.0,27.0,34.0,25.0,21.0,,,45.0,27.0,23.0,31.0,27.0,34.0,25.0,21.0,24.0,38.0,,,,-1.0,-0.0217391304348,,-1.0,-0.0357142857143,,0.0,0.0,23.0,1.0,0.0333333333333,,0.0,0.0,27.0,0.0,0.0,34.0,0.0,0.0,25.0,0.0,0.0,21.0
East Hampton,East Hampton Police Dept,CT,15.0,17.0,22.0,15.0,11.0,20.0,12.0,15.0,7.0,11.0,7.0,9.0,8.0,11.0,5.0,9.0,5.0,7.0,7.0,7.0,6.0,10.0,6.0,9.0,0.0,9.0,6.0,5.0,3.0,2.0,,10.0,6.0,9.0,0.0,9.0,6.0,5.0,3.0,2.0,2.0,10.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0
East Hartford,East Hartford Police,CT,292.0,263.0,,315.0,396.0,369.0,275.0,362.0,315.0,450.0,390.0,377.0,257.0,335.0,295.0,391.0,291.0,304.0,282.0,290.0,227.0,222.0,235.0,181.0,169.0,158.0,138.0,182.0,120.0,137.0,,222.0,235.0,181.0,169.0,158.0,138.0,182.0,120.0,137.0,156.0,143.0,0.0,0.0,222.0,0.0,0.0,235.0,0.0,0.0,181.0,0.0,0.0,169.0,0.0,0.0,158.0,0.0,0.0,138.0,0.0,0.0,182.0,0.0,0.0,120.0,0.0,0.0,137.0
East Haven,East Haven Police Dept,CT,78.0,67.0,74.0,150.0,148.0,156.0,114.0,168.0,125.0,138.0,169.0,166.0,121.0,105.0,62.0,79.0,104.0,103.0,84.0,96.0,127.0,112.0,117.0,108.0,72.0,83.0,107.0,67.0,101.0,102.0,,96.0,107.0,108.0,71.0,81.0,107.0,67.0,101.0,101.0,40.0,98.0,-16.0,-0.142857142857,,-10.0,-0.0854700854701,,0.0,0.0,108.0,-1.0,-0.0138888888889,,-2.0,-0.0240963855422,,0.0,0.0,107.0,0.0,0.0,67.0,0.0,0.0,101.0,-1.0,-0.00980392156863,
East Windsor,East Windsor Police Dept,CT,36.0,26.0,42.0,55.0,52.0,37.0,54.0,50.0,40.0,43.0,52.0,35.0,37.0,54.0,34.0,29.0,35.0,39.0,39.0,40.0,41.0,56.0,39.0,29.0,44.0,21.0,20.0,9.0,9.0,33.0,,55.0,39.0,28.0,44.0,21.0,20.0,9.0,9.0,33.0,19.0,10.0,-1.0,-0.0178571428571,,0.0,0.0,39.0,-1.0,-0.0344827586207,,0.0,0.0,44.0,0.0,0.0,21.0,0.0,0.0,20.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,33.0
Enfield,Enfield Police Dept,CT,128.0,156.0,206.0,228.0,236.0,231.0,246.0,252.0,232.0,297.0,169.0,127.0,163.0,99.0,112.0,92.0,102.0,150.0,144.0,115.0,111.0,123.0,67.0,54.0,46.0,51.0,,31.0,25.0,41.0,,6.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-117.0,-0.951219512195,,-64.0,-0.955223880597,,-54.0,-1.0,,-43.0,-0.934782608696,,-51.0,-1.0,,,,,-30.0,-0.967741935484,,-24.0,-0.96,,-41.0,-1.0,
Fairfield,Fairfield Police Dept,CT,195.0,215.0,246.0,278.0,358.0,368.0,311.0,318.0,378.0,254.0,187.0,249.0,210.0,207.0,162.0,152.0,91.0,76.0,113.0,74.0,92.0,68.0,56.0,48.0,54.0,77.0,52.0,70.0,39.0,29.0,,123.0,67.0,54.0,46.0,,,31.0,25.0,41.0,41.0,51.0,55.0,0.808823529412,,11.0,0.196428571429,,6.0,0.125,,-8.0,-0.148148148148,,,,,,,,-39.0,-0.557142857143,,-14.0,-0.358974358974,,12.0,0.413793103448,
Farmington,Farmington Police Dept,CT,41.0,44.0,80.0,78.0,80.0,90.0,140.0,111.0,80.0,70.0,47.0,67.0,43.0,66.0,53.0,32.0,48.0,35.0,31.0,43.0,33.0,44.0,21.0,33.0,28.0,24.0,7.0,30.0,20.0,10.0,,72.0,56.0,48.0,54.0,77.0,52.0,70.0,39.0,29.0,35.0,61.0,28.0,0.636363636364,,35.0,1.66666666667,,15.0,0.454545454545,,26.0,0.928571428571,,53.0,2.20833333333,,45.0,6.42857142857,,40.0,1.33333333333,,19.0,0.95,,19.0,1.9,
Glastonbury,Glastonbury Police Dept,CT,48.0,30.0,26.0,26.0,35.0,30.0,39.0,31.0,15.0,24.0,26.0,16.0,22.0,23.0,19.0,14.0,15.0,17.0,18.0,26.0,14.0,7.0,20.0,6.0,8.0,6.0,12.0,13.0,7.0,7.0,,44.0,21.0,33.0,28.0,24.0,7.0,30.0,20.0,10.0,24.0,21.0,37.0,5.28571428571,,1.0,0.05,,27.0,4.5,,20.0,2.5,,18.0,3.0,,-5.0,-0.416666666667,,17.0,1.30769230769,,13.0,1.85714285714,,3.0,0.428571428571,
Granby,Granby Police Dept,CT,2.0,13.0,7.0,12.0,14.0,11.0,13.0,15.0,18.0,17.0,17.0,41.0,13.0,14.0,18.0,18.0,4.0,11.0,5.0,2.0,10.0,6.0,5.0,4.0,9.0,4.0,3.0,0.0,2.0,1.0,,7.0,20.0,6.0,8.0,6.0,12.0,13.0,7.0,7.0,12.0,,1.0,0.166666666667,,15.0,3.0,,2.0,0.5,,-1.0,-0.111111111111,,2.0,0.5,,9.0,3.0,,13.0,inf,,5.0,2.5,,6.0,6.0,
Greenwich,Greenwich Police Dept,CT,163.0,135.0,177.0,129.0,134.0,156.0,188.0,183.0,141.0,167.0,98.0,79.0,92.0,78.0,100.0,84.0,57.0,51.0,56.0,51.0,34.0,28.0,26.0,36.0,47.0,37.0,18.0,22.0,42.0,29.0,,6.0,5.0,4.0,9.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,-22.0,-0.785714285714,,-21.0,-0.807692307692,,-32.0,-0.888888888889,,-38.0,-0.808510638298,,-33.0,-0.891891891892,,-15.0,-0.833333333333,,-22.0,-1.0,,-40.0,-0.952380952381,,-28.0,-0.965517241379,
Groton,Groton Town Police Dept,CT,39.0,57.0,64.0,68.0,71.0,52.0,68.0,46.0,35.0,39.0,50.0,64.0,23.0,27.0,33.0,20.0,21.0,21.0,17.0,24.0,11.0,26.0,23.0,25.0,13.0,11.0,25.0,23.0,18.0,35.0,,28.0,25.0,36.0,38.0,38.0,18.0,22.0,42.0,29.0,34.0,48.0,2.0,0.0769230769231,,2.0,0.0869565217391,,11.0,0.44,,25.0,1.92307692308,,27.0,2.45454545455,,-7.0,-0.28,,-1.0,-0.0434782608696,,24.0,1.33333333333,,-6.0,-0.171428571429,
Guilford,Guilford Police Dept,CT,26.0,34.0,23.0,62.0,38.0,22.0,20.0,28.0,23.0,16.0,28.0,16.0,21.0,19.0,18.0,9.0,18.0,12.0,14.0,14.0,13.0,16.0,15.0,11.0,15.0,13.0,10.0,7.0,7.0,7.0,,10.0,10.0,5.0,6.0,6.0,5.0,10.0,4.0,12.0,11.0,16.0,-6.0,-0.375,,-5.0,-0.333333333333,,-6.0,-0.545454545455,,-9.0,-0.6,,-7.0,-0.538461538462,,-5.0,-0.5,,3.0,0.428571428571,,-3.0,-0.428571428571,,5.0,0.714285714286,
Hamden,Hamden Police Dept,CT,289.0,198.0,283.0,338.0,433.0,527.0,395.0,377.0,231.0,333.0,442.0,317.0,286.0,209.0,163.0,249.0,166.0,133.0,95.0,76.0,133.0,176.0,137.0,121.0,99.0,53.0,9.0,97.0,78.0,77.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-176.0,-1.0,,-136.0,-0.992700729927,,-120.0,-0.99173553719,,-99.0,-1.0,,-53.0,-1.0,,-9.0,-1.0,,-95.0,-0.979381443299,,-78.0,-1.0,,-77.0,-1.0,
Hartford,Hartford Police Dept,CT,1473.0,1998.0,2706.0,2525.0,2893.0,2896.0,3259.0,3621.0,2633.0,2703.0,2559.0,1948.0,1621.0,1610.0,1404.0,2099.0,1829.0,2180.0,2388.0,2626.0,1860.0,1709.0,1601.0,1326.0,993.0,837.0,859.0,802.0,639.0,750.0,,24.0,23.0,17.0,13.0,11.0,25.0,23.0,18.0,36.0,14.0,20.0,-1685.0,-0.985956699824,,-1578.0,-0.985633978763,,-1309.0,-0.987179487179,,-980.0,-0.98690835851,,-826.0,-0.986857825568,,-834.0,-0.970896391153,,-779.0,-0.971321695761,,-621.0,-0.971830985915,,-714.0,-0.952,
Madison,Madison Police Dept,CT,9.0,6.0,9.0,18.0,24.0,20.0,22.0,16.0,25.0,14.0,17.0,18.0,3.0,0.0,3.0,8.0,3.0,9.0,6.0,6.0,6.0,3.0,10.0,10.0,2.0,3.0,1.0,2.0,0.0,11.0,,16.0,15.0,14.0,15.0,13.0,10.0,7.0,7.0,7.0,1.0,7.0,13.0,4.33333333333,,5.0,0.5,,4.0,0.4,,13.0,6.5,,10.0,3.33333333333,,9.0,9.0,,5.0,2.5,,7.0,inf,,-4.0,-0.363636363636,
Manchester,Manchester Police Dept,CT,115.0,152.0,120.0,92.0,78.0,99.0,159.0,198.0,190.0,158.0,152.0,145.0,120.0,89.0,135.0,206.0,228.0,240.0,211.0,204.0,202.0,179.0,123.0,93.0,107.0,84.0,86.0,92.0,53.0,61.0,,173.0,137.0,120.0,98.0,,,97.0,77.0,77.0,87.0,132.0,-6.0,-0.0335195530726,,14.0,0.113821138211,,27.0,0.290322580645,,-9.0,-0.0841121495327,,,,,,,,5.0,0.054347826087,,24.0,0.452830188679,,16.0,0.262295081967,
Meriden,Meriden Police Dept,CT,184.0,158.0,220.0,225.0,315.0,286.0,327.0,256.0,300.0,274.0,276.0,210.0,177.0,123.0,122.0,130.0,157.0,110.0,146.0,182.0,177.0,215.0,186.0,161.0,125.0,132.0,141.0,168.0,146.0,150.0,,1709.0,1601.0,1326.0,993.0,837.0,859.0,802.0,639.0,750.0,897.0,773.0,1494.0,6.9488372093,,1415.0,7.60752688172,,1165.0,7.23602484472,,868.0,6.944,,705.0,5.34090909091,,718.0,5.09219858156,,634.0,3.77380952381,,493.0,3.37671232877,,600.0,4.0,
Middletown,Middletown Police Dept,CT,137.0,119.0,181.0,184.0,221.0,229.0,,254.0,290.0,215.0,208.0,160.0,162.0,165.0,138.0,163.0,138.0,116.0,115.0,118.0,148.0,149.0,122.0,96.0,92.0,59.0,60.0,83.0,74.0,64.0,,2.0,10.0,9.0,2.0,3.0,1.0,2.0,0.0,11.0,0.0,9.0,-147.0,-0.986577181208,,-112.0,-0.918032786885,,-87.0,-0.90625,,-90.0,-0.978260869565,,-56.0,-0.949152542373,,-59.0,-0.983333333333,,-81.0,-0.975903614458,,-74.0,-1.0,,-53.0,-0.828125,
Milford,Milford Police Dept,CT,290.0,372.0,422.0,503.0,487.0,452.0,476.0,464.0,432.0,332.0,225.0,232.0,247.0,212.0,189.0,173.0,197.0,169.0,148.0,161.0,153.0,136.0,98.0,83.0,96.0,80.0,80.0,65.0,105.0,62.0,,179.0,123.0,93.0,107.0,84.0,86.0,92.0,53.0,61.0,69.0,110.0,43.0,0.316176470588,,25.0,0.255102040816,,10.0,0.120481927711,,11.0,0.114583333333,,4.0,0.05,,6.0,0.075,,27.0,0.415384615385,,-52.0,-0.495238095238,,-1.0,-0.0161290322581,
Monroe,Monroe Police Dept,CT,12.0,13.0,16.0,11.0,21.0,22.0,24.0,20.0,17.0,11.0,17.0,11.0,19.0,15.0,14.0,17.0,8.0,14.0,34.0,17.0,21.0,14.0,29.0,7.0,7.0,6.0,6.0,3.0,9.0,9.0,,215.0,186.0,161.0,125.0,132.0,141.0,168.0,146.0,150.0,127.0,161.0,201.0,14.3571428571,,157.0,5.41379310345,,154.0,22.0,,118.0,16.8571428571,,126.0,21.0,,135.0,22.5,,165.0,55.0,,137.0,15.2222222222,,141.0,15.6666666667,
Naugatuck,Naugatuck Police Dept,CT,46.0,52.0,57.0,52.0,85.0,101.0,109.0,93.0,106.0,102.0,86.0,56.0,71.0,66.0,63.0,54.0,64.0,46.0,28.0,28.0,63.0,54.0,50.0,39.0,29.0,48.0,37.0,42.0,60.0,33.0,,4.0,1.0,4.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,8.0,-50.0,-0.925925925926,,-49.0,-0.98,,-35.0,-0.897435897436,,-24.0,-0.827586206897,,-46.0,-0.958333333333,,-34.0,-0.918918918919,,-37.0,-0.880952380952,,-55.0,-0.916666666667,,-31.0,-0.939393939394,
New Britain,New Britain Police Dept,CT,290.0,382.0,402.0,437.0,503.0,470.0,962.0,1076.0,700.0,853.0,600.0,605.0,757.0,527.0,383.0,402.0,507.0,515.0,327.0,373.0,377.0,390.0,570.0,630.0,387.0,404.0,318.0,393.0,236.0,204.0,,149.0,122.0,95.0,92.0,59.0,60.0,83.0,74.0,64.0,58.0,87.0,-241.0,-0.617948717949,,-448.0,-0.785964912281,,-535.0,-0.849206349206,,-295.0,-0.762273901809,,-345.0,-0.85396039604,,-258.0,-0.811320754717,,-310.0,-0.788804071247,,-162.0,-0.686440677966,,-140.0,-0.686274509804,
New Canaan,New Canaan Police Dept,CT,19.0,,14.0,23.0,12.0,25.0,25.0,11.0,15.0,5.0,12.0,15.0,15.0,14.0,9.0,3.0,8.0,4.0,6.0,13.0,5.0,7.0,3.0,3.0,15.0,2.0,0.0,2.0,5.0,1.0,,136.0,98.0,83.0,96.0,80.0,80.0,65.0,105.0,62.0,65.0,88.0,129.0,18.4285714286,,95.0,31.6666666667,,80.0,26.6666666667,,81.0,5.4,,78.0,39.0,,80.0,inf,,63.0,31.5,,100.0,20.0,,61.0,61.0,
New Haven,New Haven Police Dept,CT,1864.0,1481.0,2158.0,3142.0,2954.0,3459.0,3780.0,2726.0,1873.0,3167.0,2515.0,2345.0,1748.0,1497.0,1368.0,1314.0,1410.0,1247.0,,,,1267.0,1472.0,1371.0,1089.0,1014.0,942.0,714.0,769.0,601.0,,14.0,29.0,7.0,7.0,6.0,6.0,3.0,9.0,9.0,6.0,3.0,-1253.0,-0.988950276243,,-1443.0,-0.980298913043,,-1364.0,-0.994894237783,,-1082.0,-0.993572084481,,-1008.0,-0.994082840237,,-936.0,-0.993630573248,,-711.0,-0.995798319328,,-760.0,-0.988296488947,,-592.0,-0.985024958403,
New London,New London Police Dept,CT,149.0,180.0,179.0,224.0,176.0,218.0,187.0,129.0,132.0,121.0,103.0,110.0,89.0,133.0,92.0,124.0,129.0,126.0,98.0,93.0,114.0,150.0,101.0,75.0,57.0,70.0,49.0,66.0,61.0,104.0,,,50.0,37.0,29.0,45.0,37.0,42.0,60.0,33.0,25.0,46.0,,,,-51.0,-0.50495049505,,-38.0,-0.506666666667,,-28.0,-0.491228070175,,-25.0,-0.357142857143,,-12.0,-0.244897959184,,-24.0,-0.363636363636,,-1.0,-0.016393442623,,-71.0,-0.682692307692,
New Milford,New Milford Police Dept,CT,50.0,60.0,59.0,50.0,38.0,52.0,41.0,42.0,38.0,29.0,41.0,32.0,31.0,29.0,31.0,19.0,32.0,18.0,23.0,31.0,17.0,17.0,22.0,21.0,17.0,13.0,13.0,24.0,13.0,13.0,,390.0,570.0,630.0,387.0,404.0,318.0,393.0,236.0,204.0,290.0,463.0,373.0,21.9411764706,,548.0,24.9090909091,,609.0,29.0,,370.0,21.7647058824,,391.0,30.0769230769,,305.0,23.4615384615,,369.0,15.375,,223.0,17.1538461538,,191.0,14.6923076923,
Newington,Newington Police Dept,CT,23.0,55.0,33.0,40.0,76.0,76.0,99.0,124.0,110.0,115.0,102.0,64.0,84.0,89.0,62.0,41.0,61.0,55.0,59.0,61.0,74.0,74.0,73.0,65.0,45.0,42.0,46.0,49.0,34.0,48.0,,7.0,3.0,3.0,15.0,2.0,0.0,2.0,5.0,1.0,1.0,5.0,-67.0,-0.905405405405,,-70.0,-0.958904109589,,-62.0,-0.953846153846,,-30.0,-0.666666666667,,-40.0,-0.952380952381,,-46.0,-1.0,,-47.0,-0.959183673469,,-29.0,-0.852941176471,,-47.0,-0.979166666667,
Newtown,Newtown Police Dept,CT,24.0,20.0,14.0,17.0,15.0,33.0,34.0,28.0,25.0,12.0,11.0,19.0,15.0,22.0,18.0,12.0,14.0,10.0,8.0,9.0,6.0,7.0,3.0,5.0,5.0,2.0,5.0,2.0,4.0,6.0,,,,,1080.0,1013.0,942.0,714.0,753.0,598.0,,735.0,,,,,,,,,,1075.0,215.0,,1011.0,505.5,,937.0,187.4,,712.0,356.0,,749.0,187.25,,592.0,98.6666666667,
