City,Agency,State,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006_hist,2007_hist,2008_hist,2009_hist,2010_hist,2011_hist,2012_hist,2013_hist,2014_hist,Unnamed: 32,2006_new,2007_new,2008_new,2009_new,2010_new,2011_new,2012_new,2013_new,2014_new,2015,2016,2006_diff,2006_diff_pct,2006,2007_diff,2007_diff_pct,2007,2008_diff,2008_diff_pct,2008,2009_diff,2009_diff_pct,2009,2010_diff,2010_diff_pct,2010,2011_diff,2011_diff_pct,2011,2012_diff,2012_diff_pct,2012,2013_diff,2013_diff_pct,2013,2014_diff,2014_diff_pct,2014
East Hampton,East Hampton Police Dept,CT,136.0,133.0,154.0,141.0,188.0,211.0,217.0,168.0,162.0,228.0,194.0,199.0,166.0,167.0,131.0,112.0,85.0,65.0,107.0,104.0,91.0,110.0,181.0,151.0,102.0,160.0,245.0,148.0,139.0,74.0,,110.0,181.0,151.0,102.0,160.0,245.0,148.0,139.0,71.0,87.0,107.0,0.0,0.0,110.0,0.0,0.0,181.0,0.0,0.0,151.0,0.0,0.0,102.0,0.0,0.0,160.0,0.0,0.0,245.0,0.0,0.0,148.0,0.0,0.0,139.0,-3.0,-0.0405405405405,
East Hartford,East Hartford Police,CT,3146.0,2946.0,,2644.0,2790.0,2721.0,2396.0,2211.0,2170.0,2477.0,2282.0,2063.0,1982.0,2155.0,1819.0,1993.0,1614.0,1661.0,1667.0,1829.0,1611.0,1767.0,1612.0,1612.0,1671.0,1546.0,1401.0,1573.0,1445.0,1222.0,,1757.0,1614.0,1611.0,1670.0,1545.0,1401.0,1573.0,1445.0,1220.0,1106.0,1312.0,-10.0,-0.00565930956423,,2.0,0.00124069478908,,-1.0,-0.000620347394541,,-1.0,-0.000598444045482,,-1.0,-0.000646830530401,,0.0,0.0,1401.0,0.0,0.0,1573.0,0.0,0.0,1445.0,-2.0,-0.00163666121113,
East Haven,East Haven Police Dept,CT,866.0,827.0,915.0,1132.0,1047.0,965.0,981.0,1605.0,1256.0,1122.0,1253.0,1081.0,863.0,836.0,615.0,659.0,762.0,792.0,638.0,593.0,691.0,672.0,765.0,818.0,724.0,954.0,835.0,875.0,755.0,719.0,,581.0,743.0,819.0,718.0,944.0,835.0,875.0,754.0,717.0,647.0,657.0,-91.0,-0.135416666667,,-22.0,-0.0287581699346,,1.0,0.00122249388753,,-6.0,-0.00828729281768,,-10.0,-0.0104821802935,,0.0,0.0,835.0,0.0,0.0,875.0,-1.0,-0.00132450331126,,-2.0,-0.00278164116829,
East Windsor,East Windsor Police Dept,CT,323.0,228.0,276.0,289.0,329.0,311.0,326.0,327.0,275.0,308.0,317.0,293.0,331.0,312.0,293.0,360.0,388.0,317.0,344.0,330.0,360.0,399.0,357.0,403.0,408.0,314.0,295.0,338.0,320.0,400.0,,399.0,357.0,400.0,406.0,309.0,295.0,338.0,317.0,400.0,319.0,197.0,0.0,0.0,399.0,0.0,0.0,357.0,-3.0,-0.00744416873449,,-2.0,-0.00490196078431,,-5.0,-0.015923566879,,0.0,0.0,295.0,0.0,0.0,338.0,-3.0,-0.009375,,0.0,0.0,400.0
Enfield,Enfield Police Dept,CT,1465.0,1724.0,1798.0,2000.0,2214.0,2022.0,1838.0,1408.0,1420.0,1693.0,1479.0,1315.0,1182.0,1041.0,1042.0,938.0,856.0,1128.0,1098.0,957.0,1044.0,1133.0,997.0,1030.0,932.0,915.0,,820.0,857.0,760.0,,1133.0,997.0,1030.0,932.0,,,820.0,857.0,760.0,792.0,786.0,0.0,0.0,1133.0,0.0,0.0,997.0,0.0,0.0,1030.0,0.0,0.0,932.0,,,,,,,0.0,0.0,820.0,0.0,0.0,857.0,0.0,0.0,760.0
Fairfield,Fairfield Police Dept,CT,1766.0,1997.0,1817.0,2071.0,2148.0,2307.0,2234.0,1940.0,2064.0,1857.0,1802.0,1989.0,1965.0,1974.0,1538.0,1291.0,1252.0,1170.0,1326.0,1307.0,1248.0,1122.0,985.0,1084.0,1112.0,1047.0,1131.0,1301.0,1150.0,1170.0,,1110.0,983.0,1081.0,1110.0,1044.0,1131.0,1301.0,1148.0,1167.0,945.0,1002.0,-12.0,-0.0106951871658,,-2.0,-0.00203045685279,,-3.0,-0.00276752767528,,-2.0,-0.00179856115108,,-3.0,-0.00286532951289,,0.0,0.0,1131.0,0.0,0.0,1301.0,-2.0,-0.00173913043478,,-3.0,-0.0025641025641,
Farmington,Farmington Police Dept,CT,699.0,650.0,938.0,848.0,929.0,980.0,1036.0,920.0,840.0,740.0,708.0,701.0,695.0,844.0,910.0,731.0,739.0,553.0,690.0,717.0,614.0,663.0,631.0,681.0,690.0,698.0,623.0,629.0,659.0,654.0,,662.0,629.0,681.0,690.0,698.0,623.0,629.0,658.0,654.0,598.0,652.0,-1.0,-0.00150829562594,,-2.0,-0.00316957210777,,0.0,0.0,681.0,0.0,0.0,690.0,0.0,0.0,698.0,0.0,0.0,623.0,0.0,0.0,629.0,-1.0,-0.00151745068285,,0.0,0.0,654.0
Glastonbury,Glastonbury Police Dept,CT,737.0,743.0,654.0,654.0,658.0,619.0,601.0,507.0,532.0,525.0,624.0,549.0,507.0,507.0,466.0,464.0,409.0,406.0,401.0,437.0,372.0,400.0,398.0,309.0,357.0,349.0,323.0,326.0,276.0,298.0,,399.0,404.0,308.0,355.0,349.0,323.0,326.0,274.0,297.0,346.0,,-1.0,-0.0025,,6.0,0.0150753768844,,-1.0,-0.00323624595469,,-2.0,-0.00560224089636,,0.0,0.0,349.0,0.0,0.0,323.0,0.0,0.0,326.0,-2.0,-0.00724637681159,,-1.0,-0.00335570469799,
Granby,Granby Police Dept,CT,98.0,133.0,154.0,123.0,134.0,124.0,135.0,130.0,162.0,211.0,211.0,226.0,213.0,188.0,169.0,156.0,120.0,152.0,162.0,124.0,135.0,136.0,123.0,133.0,137.0,109.0,113.0,96.0,99.0,90.0,,133.0,123.0,133.0,137.0,109.0,113.0,96.0,98.0,90.0,80.0,77.0,-3.0,-0.0220588235294,,0.0,0.0,123.0,0.0,0.0,133.0,0.0,0.0,137.0,0.0,0.0,109.0,0.0,0.0,113.0,0.0,0.0,96.0,-1.0,-0.010101010101,,0.0,0.0,90.0
Greenwich,Greenwich Police Dept,CT,1871.0,1709.0,2014.0,1603.0,1502.0,1680.0,1452.0,1567.0,1374.0,1314.0,1319.0,1110.0,1116.0,952.0,801.0,754.0,737.0,554.0,596.0,640.0,564.0,518.0,453.0,484.0,575.0,565.0,423.0,368.0,464.0,473.0,,514.0,446.0,481.0,514.0,553.0,423.0,368.0,459.0,469.0,403.0,403.0,-4.0,-0.00772200772201,,-7.0,-0.0154525386313,,-3.0,-0.00619834710744,,-61.0,-0.106086956522,,-12.0,-0.0212389380531,,0.0,0.0,423.0,0.0,0.0,368.0,-5.0,-0.010775862069,,-4.0,-0.00845665961945,
Groton,Groton Town Police Dept,CT,1206.0,1231.0,1264.0,1336.0,1442.0,1395.0,1454.0,1157.0,1257.0,985.0,882.0,877.0,747.0,638.0,656.0,575.0,670.0,509.0,413.0,574.0,477.0,571.0,585.0,616.0,549.0,509.0,553.0,610.0,588.0,566.0,,247.0,191.0,189.0,171.0,157.0,140.0,157.0,134.0,157.0,160.0,207.0,-324.0,-0.567425569177,,-394.0,-0.673504273504,,-427.0,-0.693181818182,,-378.0,-0.688524590164,,-352.0,-0.691552062868,,-413.0,-0.746835443038,,-453.0,-0.74262295082,,-454.0,-0.772108843537,,-409.0,-0.722614840989,
Guilford,Guilford Police Dept,CT,508.0,616.0,567.0,592.0,507.0,566.0,606.0,540.0,534.0,434.0,440.0,461.0,359.0,441.0,404.0,360.0,337.0,383.0,363.0,346.0,326.0,320.0,351.0,379.0,372.0,435.0,347.0,293.0,253.0,339.0,,320.0,351.0,382.0,372.0,435.0,347.0,293.0,253.0,339.0,205.0,200.0,0.0,0.0,320.0,0.0,0.0,351.0,3.0,0.00791556728232,,0.0,0.0,372.0,0.0,0.0,435.0,0.0,0.0,347.0,0.0,0.0,293.0,0.0,0.0,253.0,0.0,0.0,339.0
Hamden,Hamden Police Dept,CT,2238.0,2190.0,2424.0,2562.0,2710.0,2781.0,2899.0,2871.0,2116.0,2323.0,2620.0,2244.0,2207.0,2044.0,1813.0,1806.0,1506.0,1270.0,1284.0,1150.0,1281.0,1740.0,1397.0,1478.0,1180.0,825.0,115.0,1382.0,1359.0,1354.0,,1727.0,1396.0,1477.0,1162.0,,,1382.0,1358.0,1355.0,1332.0,1507.0,-13.0,-0.00747126436782,,-1.0,-0.000715819613457,,-1.0,-0.000676589986468,,-18.0,-0.0152542372881,,,,,,,,0.0,0.0,1382.0,-1.0,-0.000735835172921,,1.0,0.000738552437223,
Hartford,Hartford Police Dept,CT,15159.0,16918.0,19893.0,17314.0,17227.0,17421.0,17659.0,17981.0,15085.0,13410.0,13974.0,11056.0,10321.0,10304.0,8776.0,9730.0,9196.0,9323.0,9757.0,10969.0,9513.0,8824.0,7206.0,6374.0,6189.0,5495.0,5502.0,5319.0,5036.0,5280.0,,8824.0,7206.0,6374.0,6189.0,5495.0,5502.0,5319.0,5036.0,5280.0,5468.0,5197.0,0.0,0.0,8824.0,0.0,0.0,7206.0,0.0,0.0,6374.0,0.0,0.0,6189.0,0.0,0.0,5495.0,0.0,0.0,5502.0,0.0,0.0,5319.0,0.0,0.0,5036.0,0.0,0.0,5280.0
Madison,Madison Police Dept,CT,414.0,413.0,312.0,299.0,299.0,406.0,372.0,364.0,291.0,272.0,288.0,245.0,208.0,248.0,176.0,225.0,150.0,222.0,154.0,186.0,146.0,186.0,175.0,222.0,179.0,212.0,123.0,116.0,112.0,120.0,,173.0,174.0,218.0,179.0,211.0,123.0,116.0,112.0,119.0,58.0,83.0,-13.0,-0.0698924731183,,-1.0,-0.00571428571429,,-4.0,-0.018018018018,,0.0,0.0,179.0,-1.0,-0.00471698113208,,0.0,0.0,123.0,0.0,0.0,116.0,0.0,0.0,112.0,-1.0,-0.00833333333333,
Manchester,Manchester Police Dept,CT,1893.0,1990.0,1970.0,1635.0,1780.0,2205.0,2620.0,2973.0,2875.0,3285.0,2920.0,2752.0,2529.0,2448.0,2408.0,2462.0,2157.0,2219.0,2191.0,2230.0,2223.0,2193.0,1978.0,2045.0,2040.0,1847.0,1722.0,1797.0,1505.0,1581.0,,2193.0,1978.0,2045.0,2040.0,1847.0,1722.0,1797.0,1505.0,1581.0,1574.0,1559.0,0.0,0.0,2193.0,0.0,0.0,1978.0,0.0,0.0,2045.0,0.0,0.0,2040.0,0.0,0.0,1847.0,0.0,0.0,1722.0,0.0,0.0,1797.0,0.0,0.0,1505.0,0.0,0.0,1581.0
Meriden,Meriden Police Dept,CT,2283.0,2421.0,2326.0,2471.0,2697.0,2973.0,2890.0,2652.0,2568.0,3057.0,3235.0,2965.0,2331.0,1858.0,1849.0,2070.0,2228.0,2489.0,2283.0,2210.0,2298.0,2111.0,2093.0,2043.0,2092.0,1837.0,1721.0,1812.0,1503.0,1414.0,,2111.0,2093.0,2043.0,2092.0,1837.0,1721.0,1812.0,1503.0,1414.0,1440.0,1367.0,0.0,0.0,2111.0,0.0,0.0,2093.0,0.0,0.0,2043.0,0.0,0.0,2092.0,0.0,0.0,1837.0,0.0,0.0,1721.0,0.0,0.0,1812.0,0.0,0.0,1503.0,0.0,0.0,1414.0
Middletown,Middletown Police Dept,CT,1626.0,1299.0,2107.0,2114.0,2173.0,2218.0,,2000.0,2076.0,1918.0,1783.0,1893.0,1600.0,1449.0,1284.0,1437.0,1175.0,1056.0,1242.0,1293.0,1588.0,1472.0,1267.0,1664.0,1510.0,1143.0,1023.0,900.0,827.0,860.0,,1472.0,1267.0,1644.0,1492.0,1130.0,1023.0,900.0,827.0,859.0,726.0,927.0,0.0,0.0,1472.0,0.0,0.0,1267.0,-20.0,-0.0120192307692,,-18.0,-0.0119205298013,,-13.0,-0.0113735783027,,0.0,0.0,1023.0,0.0,0.0,900.0,0.0,0.0,827.0,-1.0,-0.00116279069767,
Milford,Milford Police Dept,CT,1834.0,2032.0,2113.0,2487.0,2577.0,2571.0,2503.0,2851.0,2674.0,2356.0,2134.0,2306.0,2124.0,2092.0,1995.0,1864.0,2004.0,1950.0,1728.0,1770.0,1628.0,1775.0,1900.0,1988.0,1857.0,1628.0,1753.0,1586.0,1555.0,1387.0,,1775.0,1900.0,1988.0,1857.0,1628.0,1753.0,1586.0,1555.0,1387.0,1348.0,1215.0,0.0,0.0,1775.0,0.0,0.0,1900.0,0.0,0.0,1988.0,0.0,0.0,1857.0,0.0,0.0,1628.0,0.0,0.0,1753.0,0.0,0.0,1586.0,0.0,0.0,1555.0,0.0,0.0,1387.0
Monroe,Monroe Police Dept,CT,323.0,344.0,271.0,226.0,248.0,269.0,304.0,280.0,295.0,273.0,286.0,234.0,219.0,199.0,193.0,127.0,257.0,186.0,222.0,196.0,183.0,155.0,190.0,184.0,171.0,139.0,181.0,159.0,166.0,160.0,,154.0,190.0,184.0,163.0,132.0,181.0,159.0,157.0,157.0,113.0,82.0,-1.0,-0.00645161290323,,0.0,0.0,190.0,0.0,0.0,184.0,-8.0,-0.046783625731,,-7.0,-0.0503597122302,,0.0,0.0,181.0,0.0,0.0,159.0,-9.0,-0.0542168674699,,-3.0,-0.01875,
Naugatuck,Naugatuck Police Dept,CT,543.0,588.0,584.0,603.0,743.0,892.0,963.0,756.0,819.0,685.0,863.0,741.0,686.0,635.0,548.0,632.0,644.0,567.0,549.0,504.0,586.0,574.0,623.0,615.0,570.0,634.0,606.0,632.0,767.0,618.0,,,621.0,605.0,561.0,623.0,606.0,632.0,767.0,617.0,552.0,545.0,,,,-2.0,-0.00321027287319,,-10.0,-0.0162601626016,,-9.0,-0.0157894736842,,-11.0,-0.0173501577287,,0.0,0.0,606.0,0.0,0.0,632.0,0.0,0.0,767.0,-1.0,-0.00161812297735,
New Britain,New Britain Police Dept,CT,4107.0,5046.0,5007.0,4795.0,4790.0,4817.0,5729.0,5553.0,4648.0,4970.0,4598.0,4266.0,4415.0,4575.0,3623.0,3609.0,3665.0,3161.0,2891.0,2968.0,3330.0,3270.0,3645.0,3514.0,3275.0,3052.0,2967.0,2917.0,2261.0,2118.0,,3270.0,3645.0,3514.0,3275.0,3052.0,2967.0,2917.0,2261.0,2118.0,2091.0,2121.0,0.0,0.0,3270.0,0.0,0.0,3645.0,0.0,0.0,3514.0,0.0,0.0,3275.0,0.0,0.0,3052.0,0.0,0.0,2967.0,0.0,0.0,2917.0,0.0,0.0,2261.0,0.0,0.0,2118.0
New Canaan,New Canaan Police Dept,CT,246.0,,330.0,353.0,259.0,347.0,342.0,249.0,297.0,207.0,210.0,265.0,224.0,233.0,201.0,137.0,125.0,102.0,100.0,186.0,151.0,191.0,182.0,151.0,153.0,135.0,107.0,130.0,123.0,131.0,,189.0,182.0,150.0,152.0,134.0,107.0,130.0,123.0,130.0,144.0,131.0,-2.0,-0.0104712041885,,0.0,0.0,182.0,-1.0,-0.00662251655629,,-1.0,-0.00653594771242,,-1.0,-0.00740740740741,,0.0,0.0,107.0,0.0,0.0,130.0,0.0,0.0,123.0,-1.0,-0.00763358778626,
New Haven,New Haven Police Dept,CT,12326.0,12142.0,13866.0,16361.0,15703.0,17021.0,15967.0,14250.0,13009.0,13567.0,12945.0,12420.0,11606.0,11154.0,10092.0,8069.0,8010.0,7733.0,,,,7698.0,7370.0,8070.0,7113.0,7250.0,6479.0,6516.0,6169.0,5228.0,,,,,7043.0,7227.0,6479.0,6516.0,6068.0,5167.0,,5492.0,,,,,,,,,,-70.0,-0.00984113594826,,-23.0,-0.0031724137931,,0.0,0.0,6479.0,0.0,0.0,6516.0,-101.0,-0.0163721834981,,-61.0,-0.0116679418516,
New London,New London Police Dept,CT,2101.0,2158.0,2212.0,2364.0,2037.0,2281.0,2231.0,1654.0,1469.0,1125.0,1139.0,1007.0,1148.0,1303.0,1030.0,1045.0,966.0,1048.0,890.0,899.0,935.0,1119.0,952.0,951.0,907.0,912.0,814.0,764.0,792.0,848.0,,,,952.0,897.0,912.0,814.0,764.0,791.0,846.0,640.0,743.0,,,,,,,1.0,0.00105152471083,,-10.0,-0.0110253583241,,0.0,0.0,912.0,0.0,0.0,814.0,0.0,0.0,764.0,-1.0,-0.00126262626263,,-2.0,-0.00235849056604,
New Milford,New Milford Police Dept,CT,533.0,561.0,522.0,476.0,426.0,451.0,626.0,645.0,656.0,595.0,705.0,568.0,575.0,532.0,454.0,324.0,317.0,319.0,300.0,309.0,307.0,237.0,311.0,306.0,345.0,356.0,474.0,363.0,309.0,327.0,,237.0,309.0,306.0,344.0,356.0,474.0,363.0,308.0,326.0,352.0,272.0,0.0,0.0,237.0,-2.0,-0.0064308681672,,0.0,0.0,306.0,-1.0,-0.00289855072464,,0.0,0.0,356.0,0.0,0.0,474.0,0.0,0.0,363.0,-1.0,-0.00323624595469,,-1.0,-0.00305810397554,
Newington,Newington Police Dept,CT,739.0,852.0,921.0,862.0,955.0,986.0,1179.0,1090.0,1038.0,1000.0,992.0,874.0,928.0,925.0,738.0,651.0,662.0,717.0,744.0,936.0,817.0,934.0,1046.0,847.0,848.0,814.0,753.0,784.0,725.0,747.0,,934.0,1046.0,847.0,848.0,814.0,753.0,784.0,725.0,747.0,853.0,790.0,0.0,0.0,934.0,0.0,0.0,1046.0,0.0,0.0,847.0,0.0,0.0,848.0,0.0,0.0,814.0,0.0,0.0,753.0,0.0,0.0,784.0,0.0,0.0,725.0,0.0,0.0,747.0
Newtown,Newtown Police Dept,CT,277.0,231.0,213.0,243.0,280.0,336.0,395.0,410.0,389.0,260.0,300.0,315.0,257.0,281.0,207.0,231.0,220.0,269.0,250.0,253.0,213.0,237.0,161.0,250.0,182.0,207.0,189.0,185.0,126.0,175.0,,,161.0,248.0,182.0,204.0,189.0,185.0,123.0,172.0,150.0,83.0,,,,0.0,0.0,161.0,-2.0,-0.008,,0.0,0.0,182.0,-3.0,-0.0144927536232,,0.0,0.0,189.0,0.0,0.0,185.0,-3.0,-0.0238095238095,,-3.0,-0.0171428571429,
North Branford,North Branford Police Dept,CT,183.0,277.0,172.0,246.0,260.0,231.0,320.0,314.0,259.0,258.0,225.0,243.0,231.0,233.0,130.0,157.0,133.0,118.0,156.0,202.0,182.0,203.0,199.0,215.0,247.0,277.0,247.0,201.0,171.0,191.0,,202.0,200.0,214.0,247.0,277.0,247.0,201.0,170.0,191.0,181.0,125.0,-1.0,-0.00492610837438,,1.0,0.00502512562814,,-1.0,-0.0046511627907,,0.0,0.0,247.0,0.0,0.0,277.0,0.0,0.0,247.0,0.0,0.0,201.0,-1.0,-0.00584795321637,,0.0,0.0,191.0
North Haven,North Haven Police Dept,CT,675.0,655.0,708.0,786.0,940.0,865.0,957.0,936.0,741.0,680.0,823.0,905.0,735.0,646.0,553.0,620.0,607.0,473.0,496.0,512.0,579.0,545.0,595.0,615.0,532.0,602.0,599.0,578.0,470.0,558.0,,,593.0,613.0,527.0,583.0,599.0,578.0,470.0,556.0,570.0,582.0,,,,-2.0,-0.00336134453782,,-2.0,-0.00325203252033,,-5.0,-0.0093984962406,,-19.0,-0.031561461794,,0.0,0.0,599.0,0.0,0.0,578.0,0.0,0.0,470.0,-2.0,-0.00358422939068,
Norwalk,Norwalk Police Dept,CT,4612.0,5040.0,5301.0,5532.0,4991.0,5833.0,5038.0,4228.0,3908.0,4026.0,3724.0,4188.0,3657.0,3408.0,3347.0,2925.0,2325.0,2636.0,2498.0,2825.0,2601.0,2015.0,1875.0,1918.0,1789.0,1882.0,1914.0,1713.0,1728.0,1601.0,,,1872.0,1915.0,1786.0,1878.0,1914.0,1713.0,1728.0,1597.0,1627.0,1427.0,,,,-3.0,-0.0016,,-3.0,-0.00156412930136,,-3.0,-0.00167691447736,,-4.0,-0.00212539851222,,0.0,0.0,1914.0,0.0,0.0,1713.0,0.0,0.0,1728.0,-4.0,-0.00249843847595,
Norwich,Norwich Police Dept,CT,1562.0,1669.0,1699.0,1405.0,1588.0,1451.0,1589.0,1404.0,1405.0,1410.0,1562.0,1230.0,1466.0,1407.0,1096.0,1076.0,1112.0,1106.0,,1065.0,1048.0,1019.0,953.0,944.0,1079.0,971.0,856.0,963.0,1002.0,848.0,,1019.0,953.0,944.0,1079.0,971.0,856.0,963.0,1002.0,848.0,625.0,621.0,0.0,0.0,1019.0,0.0,0.0,953.0,0.0,0.0,944.0,0.0,0.0,1079.0,0.0,0.0,971.0,0.0,0.0,856.0,0.0,0.0,963.0,0.0,0.0,1002.0,0.0,0.0,848.0
Old Saybrook,Old Saybrook Police Dept,CT,441.0,343.0,,416.0,389.0,321.0,430.0,357.0,407.0,447.0,411.0,325.0,290.0,304.0,185.0,281.0,270.0,268.0,281.0,243.0,218.0,269.0,237.0,217.0,228.0,300.0,169.0,162.0,114.0,156.0,,269.0,237.0,217.0,228.0,,169.0,162.0,112.0,154.0,109.0,117.0,0.0,0.0,269.0,0.0,0.0,237.0,0.0,0.0,217.0,0.0,0.0,228.0,,,,0.0,0.0,169.0,0.0,0.0,162.0,-2.0,-0.0175438596491,,-2.0,-0.0128205128205,
Orange,Orange Police Dept,CT,840.0,960.0,884.0,1012.0,924.0,849.0,854.0,786.0,840.0,884.0,760.0,540.0,697.0,595.0,529.0,462.0,406.0,198.0,344.0,449.0,436.0,396.0,481.0,474.0,448.0,386.0,406.0,376.0,329.0,356.0,,396.0,480.0,473.0,447.0,,406.0,376.0,329.0,355.0,392.0,342.0,0.0,0.0,396.0,-1.0,-0.002079002079,,-1.0,-0.00210970464135,,-1.0,-0.00223214285714,,,,,0.0,0.0,406.0,0.0,0.0,376.0,0.0,0.0,329.0,-1.0,-0.00280898876404,
Plainfield,Plainfield Police Dept,CT,268.0,210.0,151.0,160.0,205.0,254.0,211.0,171.0,178.0,170.0,200.0,183.0,308.0,310.0,358.0,306.0,308.0,250.0,162.0,164.0,148.0,148.0,112.0,132.0,103.0,54.0,50.0,121.0,109.0,102.0,,125.0,111.0,130.0,97.0,53.0,50.0,121.0,109.0,101.0,84.0,61.0,-23.0,-0.155405405405,,-1.0,-0.00892857142857,,-2.0,-0.0151515151515,,-6.0,-0.0582524271845,,-1.0,-0.0185185185185,,0.0,0.0,50.0,0.0,0.0,121.0,0.0,0.0,109.0,-1.0,-0.00980392156863,
Plainville,Plainville Police Dept,CT,528.0,573.0,589.0,458.0,479.0,572.0,732.0,499.0,512.0,495.0,540.0,498.0,477.0,605.0,549.0,511.0,585.0,572.0,636.0,589.0,520.0,644.0,604.0,637.0,666.0,596.0,541.0,665.0,488.0,477.0,,644.0,604.0,637.0,666.0,596.0,541.0,665.0,488.0,477.0,476.0,490.0,0.0,0.0,644.0,0.0,0.0,604.0,0.0,0.0,637.0,0.0,0.0,666.0,0.0,0.0,596.0,0.0,0.0,541.0,0.0,0.0,665.0,0.0,0.0,488.0,0.0,0.0,477.0
Plymouth,Plymouth Police Dept,CT,213.0,218.0,235.0,211.0,287.0,382.0,317.0,301.0,291.0,246.0,313.0,267.0,199.0,210.0,201.0,224.0,243.0,219.0,255.0,171.0,212.0,233.0,279.0,296.0,190.0,270.0,166.0,210.0,206.0,174.0,,233.0,,289.0,190.0,270.0,166.0,210.0,206.0,172.0,186.0,131.0,0.0,0.0,233.0,,,,-7.0,-0.0236486486486,,0.0,0.0,190.0,0.0,0.0,270.0,0.0,0.0,166.0,0.0,0.0,210.0,0.0,0.0,206.0,-2.0,-0.0114942528736,
Ridgefield,Ridgefield Police Dept,CT,302.0,247.0,213.0,197.0,196.0,204.0,222.0,311.0,199.0,220.0,162.0,163.0,152.0,152.0,125.0,108.0,141.0,126.0,80.0,83.0,74.0,85.0,93.0,83.0,67.0,87.0,67.0,88.0,76.0,65.0,,83.0,93.0,83.0,67.0,84.0,67.0,88.0,76.0,65.0,105.0,72.0,-2.0,-0.0235294117647,,0.0,0.0,93.0,0.0,0.0,83.0,0.0,0.0,67.0,-3.0,-0.0344827586207,,0.0,0.0,67.0,0.0,0.0,88.0,0.0,0.0,76.0,0.0,0.0,65.0
Rocky Hill,Rocky Hill Police Dept,CT,463.0,452.0,513.0,520.0,484.0,516.0,574.0,549.0,551.0,561.0,524.0,512.0,440.0,426.0,328.0,401.0,345.0,376.0,356.0,362.0,,288.0,319.0,261.0,307.0,289.0,266.0,276.0,298.0,377.0,,,319.0,261.0,307.0,289.0,266.0,276.0,298.0,377.0,349.0,289.0,,,,0.0,0.0,319.0,0.0,0.0,261.0,0.0,0.0,307.0,0.0,0.0,289.0,0.0,0.0,266.0,0.0,0.0,276.0,0.0,0.0,298.0,0.0,0.0,377.0
Seymour,Seymour Police Dept,CT,228.0,207.0,240.0,334.0,297.0,280.0,258.0,323.0,353.0,234.0,226.0,277.0,273.0,328.0,228.0,238.0,209.0,186.0,254.0,209.0,211.0,234.0,224.0,222.0,226.0,188.0,229.0,161.0,232.0,159.0,,234.0,224.0,222.0,225.0,189.0,229.0,161.0,232.0,158.0,163.0,178.0,0.0,0.0,234.0,0.0,0.0,224.0,0.0,0.0,222.0,-1.0,-0.00442477876106,,1.0,0.00531914893617,,0.0,0.0,229.0,0.0,0.0,161.0,0.0,0.0,232.0,-1.0,-0.0062893081761,
Shelton,Shelton Police Dept,CT,626.0,686.0,504.0,582.0,654.0,688.0,605.0,678.0,555.0,584.0,512.0,683.0,617.0,679.0,582.0,593.0,512.0,419.0,404.0,506.0,456.0,453.0,540.0,564.0,495.0,490.0,524.0,432.0,447.0,391.0,,449.0,521.0,563.0,495.0,488.0,524.0,432.0,447.0,388.0,425.0,435.0,-4.0,-0.00883002207506,,-19.0,-0.0351851851852,,-1.0,-0.00177304964539,,0.0,0.0,495.0,-2.0,-0.00408163265306,,0.0,0.0,524.0,0.0,0.0,432.0,0.0,0.0,447.0,-3.0,-0.0076726342711,
Simsbury,Simsbury Police Dept,CT,329.0,342.0,316.0,299.0,297.0,310.0,362.0,327.0,288.0,349.0,301.0,286.0,275.0,270.0,220.0,237.0,236.0,210.0,220.0,218.0,212.0,199.0,241.0,227.0,201.0,181.0,181.0,176.0,159.0,169.0,,143.0,241.0,227.0,201.0,180.0,181.0,176.0,158.0,153.0,131.0,166.0,-56.0,-0.281407035176,,0.0,0.0,241.0,0.0,0.0,227.0,0.0,0.0,201.0,-1.0,-0.00552486187845,,0.0,0.0,181.0,0.0,0.0,176.0,-1.0,-0.0062893081761,,-16.0,-0.094674556213,
